user_id,loan_type,loan_amount,interest_rate,loan_tenure,start_date,monthly_payment
514,education,64204.65451983141,31.564325567277336,12,2024-11-21 09:10:33.171898,6308.634484788571
515,emergency,26039.04942221251,26.740409375628943,36,2024-08-15 09:10:33.171898,1059.4267283277402
519,asset_financing,212269.4554472442,16.30031219100774,12,2023-10-30 09:10:33.171898,19289.569116683797
519,business,182767.29853974044,13.778609983209318,36,2023-03-17 09:10:33.172901,6226.918642859912
519,business,167093.3680044481,34.812827388676,24,2024-06-30 09:10:33.172901,9761.581773958067
520,education,70948.38885463934,15.847416948373652,12,2024-11-09 09:10:33.172901,6432.0864428001805
520,business,29987.19042809426,28.757170883867346,3,2023-11-07 09:10:33.172901,10478.593139467297
521,personal,96215.75190797882,17.218743216184805,24,2023-09-23 09:10:33.172901,4767.243590988706
522,asset_financing,142772.31969962007,33.37977915625506,24,2025-01-23 09:10:33.172901,8233.284404711067
522,personal,301289.69694693596,29.506226255585158,6,2024-05-16 09:10:33.172901,54623.88560362701
522,asset_financing,90136.65261325185,32.2730200098207,3,2024-01-20 09:10:33.172901,31675.94681091902
523,emergency,68848.5359583902,20.30278842871687,24,2023-03-13 09:10:33.174319,3514.293812656094
523,emergency,91904.62458828857,14.576666842816026,6,2023-05-18 09:10:33.174319,15975.21438758258
523,education,262603.6197878432,14.776205367554798,12,2023-10-08 09:10:33.174319,23674.43693377857
524,asset_financing,109084.7166571319,30.87102942231067,6,2023-06-14 09:10:33.174319,19852.43013551577
524,personal,160773.7481862969,28.576824947979983,36,2023-06-02 09:10:33.174319,6700.381618117438
524,personal,83625.94081830453,22.54105226236499,24,2023-03-17 09:10:33.174319,4360.735663122582
524,business,106737.14943083958,32.923146504591905,6,2024-11-21 09:10:33.174319,19536.29180151421
526,personal,204392.3232767383,18.054458150420302,12,2024-07-23 09:10:33.174319,18743.98446603596
527,asset_financing,16463.103783685827,34.65093334099099,24,2023-06-05 09:10:33.174319,960.3690538412026
527,emergency,54625.8522975836,20.53492798218157,36,2024-11-12 09:10:33.175321,2045.0118601800052
528,asset_financing,61869.08638322248,15.679107852369299,6,2023-04-05 09:10:33.175321,10788.168104337412
529,personal,72372.87179971188,24.479954976886123,36,2023-05-06 09:10:33.175321,2857.664397293795
531,personal,232697.73677107503,23.22105239265038,36,2024-01-16 09:10:33.175321,9034.496396655504
531,personal,75570.27086675222,32.40641746406218,36,2024-11-24 09:10:33.175321,3308.4894179438716
531,business,121777.60699512552,29.335468039768987,24,2024-04-23 09:10:33.175321,6767.342887810267
531,education,118866.9452542005,21.35177813491477,36,2023-12-06 09:10:33.175321,4499.818154550027
532,education,259839.73746234612,32.243500059012334,6,2024-11-20 09:10:33.175321,47469.281784009676
532,business,383813.4389486915,16.774003529693392,12,2023-11-26 09:10:33.176323,34964.458497641506
532,business,283054.22283574083,31.00068238084192,3,2024-04-04 09:10:33.176323,99267.77955417856
533,asset_financing,76649.21195428744,21.99238797111436,12,2024-01-22 09:10:33.176323,7173.65464358191
534,business,98491.5927908575,28.77854892959275,6,2024-08-03 09:10:33.176323,17820.322885948077
534,emergency,97684.98583737691,34.01894932538433,12,2023-08-26 09:10:33.176323,9717.176389538283
534,business,64862.52143294869,32.88950179741684,12,2024-06-06 09:10:33.176323,6415.806872867914
535,emergency,36069.30067686674,17.263086780115934,24,2023-10-13 09:10:33.176323,1787.9108453958524
536,asset_financing,86391.44688038446,22.19988577007672,6,2023-03-10 09:10:33.177510,15345.116027734639
536,education,171201.5688952538,24.177458252279052,6,2023-05-29 09:10:33.177510,30579.154327180866
536,personal,170018.95027997106,13.791879471485377,24,2025-01-12 09:10:33.177510,8146.393877510004
537,personal,10822.852458808335,14.625598211048015,12,2023-12-25 09:10:33.177510,974.9413584156464
537,asset_financing,26742.711915049364,16.965988496306807,12,2023-07-23 09:10:33.177510,2438.6307830623614
537,education,37247.96495569582,24.767719638498765,3,2023-12-31 09:10:33.177510,12932.004516027206
538,emergency,180366.1892616891,22.821687674235555,6,2023-04-02 09:10:33.177510,32093.39902367146
538,business,249328.70285365646,17.22970727556924,3,2023-04-26 09:10:33.177510,85507.49749934432
539,asset_financing,64276.85764037155,29.613488901590237,24,2023-12-27 09:10:33.178517,3581.124543086131
540,asset_financing,112300.16391552462,18.255202914168034,36,2024-01-13 09:10:33.178517,4074.311335862797
541,emergency,123571.71441718393,15.321085501006042,12,2023-06-30 09:10:33.178517,11172.105444848936
541,asset_financing,250094.41966891167,29.91011746440493,6,2023-06-13 09:10:33.178517,45393.26133938103
542,emergency,79865.49894151183,22.979079518059727,3,2024-05-25 09:10:33.178517,27647.854456641948
543,emergency,41023.57083021479,20.28431611909513,24,2023-04-24 09:10:33.179521,2093.6298891997435
543,emergency,120245.52919829526,25.804999033507222,24,2023-10-25 09:10:33.179521,6466.355665421541
543,personal,48604.51052313109,16.73768960953302,3,2024-07-08 09:10:33.179521,16655.549804581333
545,asset_financing,134297.10703079496,35.66467027671431,12,2023-06-21 09:10:33.179521,13469.27163652503
545,education,127128.79530487675,18.51261684458729,36,2023-05-04 09:10:33.179521,4628.768181412429
545,business,130788.58683296945,24.900554404873162,24,2023-09-05 09:10:33.179521,6973.861656955382
546,asset_financing,83648.87989650363,13.25389400881987,6,2024-10-12 09:10:33.180524,14485.351314197671
546,education,27010.61180020978,12.793252677106555,3,2024-04-27 09:10:33.180524,9196.190070332328
548,emergency,55718.364929362855,25.755581951549896,3,2024-05-09 09:10:33.180524,19375.686313087153
548,emergency,49777.97169642331,17.68622209755474,3,2024-06-17 09:10:33.180524,17084.144861420613
549,business,112103.00914621807,26.25001805777231,6,2023-07-20 09:10:33.180524,20140.104897020152
549,business,102051.99781687776,18.044480696297015,12,2023-04-26 09:10:33.180524,9358.286906377036
549,emergency,256956.83391373107,12.531759105989845,6,2024-06-11 09:10:33.181527,44405.02662638632
550,personal,75716.34284750897,27.870367350362194,24,2023-08-27 09:10:33.181527,4150.95637610265
550,asset_financing,151369.8308652804,13.200534405997388,36,2023-12-22 09:10:33.181527,5114.8808885298595
550,education,56337.60822252646,30.89400726406471,24,2023-05-18 09:10:33.181527,3175.9784963646193
550,emergency,115250.09202193917,30.959394229676,36,2024-11-05 09:10:33.181527,4953.305975680077
550,education,36050.80689853272,12.162853271443861,24,2024-11-15 09:10:33.181527,1699.7796687496123
550,business,139779.98165268052,13.337652636033651,36,2024-09-17 09:10:33.181527,4732.505192266079
550,asset_financing,96295.38203130683,15.707837668944915,36,2023-09-08 09:10:33.181527,3371.586571936764
551,asset_financing,109074.40881866991,18.915003092512602,12,2023-08-14 09:10:33.182531,10047.500175294292
551,business,158478.2902014187,18.278995351003918,3,2023-10-24 09:10:33.182531,54443.55289705858
551,business,159950.9066346824,25.78978808335241,6,2024-10-15 09:10:33.182531,28699.264299178896
551,asset_financing,98238.26388145404,17.213378379625954,12,2023-06-13 09:10:33.182531,8969.74736772238
552,asset_financing,159689.77715026226,16.808420434761743,6,2023-12-11 09:10:33.182531,27934.872351119906
553,personal,151180.90529073394,17.285853057668653,3,2024-11-09 09:10:33.182531,51852.38455056845
553,personal,155294.1951245045,20.952170397085457,12,2023-06-17 09:10:33.182531,14456.463978671505
554,emergency,54911.200022436096,20.8821427216793,3,2023-10-19 09:10:33.183534,18944.431846322357
554,education,44247.89555977901,23.316963038115965,6,2024-11-08 09:10:33.183534,7884.224272029322
554,personal,48057.55608699561,20.81118804744636,6,2024-03-27 09:10:33.183534,8502.73416514465
554,asset_financing,71200.36717944276,12.49145000069275,3,2024-05-17 09:10:33.183534,24229.270108563247
555,personal,79951.68875858032,32.045502980304356,24,2023-05-16 09:10:33.183534,4554.937502827249
555,business,72459.15895506614,12.074919632553831,6,2024-12-26 09:10:33.183534,12505.392225062556
556,personal,186266.08907952227,16.774016628366404,24,2024-05-01 09:10:33.183534,9189.204362548113
557,business,61150.08455838281,24.274473751238094,6,2024-05-21 09:10:33.184538,10925.296788613847
558,emergency,77355.89478442742,22.628404739405056,12,2024-07-07 09:10:33.184538,7263.492506618485
558,asset_financing,163982.94661224473,31.001188022022514,12,2023-09-20 09:10:33.184538,16067.091670526363
559,asset_financing,50895.68176056799,29.17214291090709,6,2024-03-14 09:10:33.184538,9218.80176712924
559,business,45583.938742637394,13.599071961848992,12,2024-11-27 09:10:33.184538,4084.25628429333
559,personal,104698.78405914149,22.63808259539909,24,2024-02-06 09:10:33.184538,5464.627070648326
560,emergency,110701.87013413956,22.53380976494973,3,2024-08-31 09:10:33.185552,38295.06974844121
560,education,111375.41806958338,19.795173969128655,3,2023-12-03 09:10:33.185552,38356.650027780124
560,business,72365.67554809447,23.64172765351617,24,2025-01-11 09:10:33.185552,3813.1247012685553
560,business,151241.64564306586,22.45117260172748,36,2024-04-05 09:10:33.185552,5811.347306543459
561,education,107692.05897117514,23.438979852207094,3,2023-05-22 09:10:33.185552,37308.72361293024
562,education,138288.69583195384,22.004030765347046,36,2025-01-04 09:10:33.185552,5281.59633234829
562,business,229309.19015824902,16.249039068681537,24,2024-03-03 09:10:33.185552,11254.99657374949
562,education,41702.86734778131,15.651549286068397,3,2023-06-06 09:10:33.186558,14265.141245612127
562,personal,153267.8651413624,24.111385342753806,12,2023-05-15 09:10:33.186558,14501.210515467783
562,business,223427.667352419,20.274886287708878,12,2023-06-24 09:10:33.186558,20726.517038403657
562,asset_financing,96658.59607988162,14.393543336253178,36,2024-11-05 09:10:33.186558,3322.067150844501
563,education,100702.8885400789,26.864431342471175,36,2023-12-03 09:10:33.186558,4103.896376438012
565,business,92684.51897786364,22.7429729439726,6,2024-01-02 09:10:33.186558,16488.132547545825
565,emergency,126036.79688064,14.91515450177106,6,2024-11-14 09:10:33.186558,21929.35871080469
565,asset_financing,248352.8541433381,27.691919131864264,24,2024-05-01 09:10:33.186558,13592.757123657644
565,education,259389.0127969487,33.45731052489327,12,2023-11-23 09:10:33.187564,25730.24749061872
565,emergency,277122.2156116371,35.59067811888531,24,2023-03-23 09:10:33.187564,16303.283423370716
566,business,167546.6129215693,12.508136729649083,24,2025-01-01 09:10:33.187564,7926.817770070999
567,personal,77386.54055867196,22.001977454977276,12,2023-10-18 09:10:33.187564,7243.018905051889
568,education,186824.68791156702,31.869889491577545,3,2024-07-18 09:10:33.187564,65611.61730066102
568,personal,214655.42000854315,19.26221166393878,24,2024-10-01 09:10:33.187564,10847.848827113678
569,emergency,50351.7461016069,17.342487276989704,24,2025-01-02 09:10:33.187564,2497.798340637095
569,education,87154.92076044233,27.199492186478654,3,2023-04-07 09:10:33.187564,30378.461793483028
570,business,110394.41694320158,16.120655835083788,6,2023-10-29 09:10:33.188568,19273.786758275306
571,education,132323.84314102784,13.751239990216504,36,2024-01-09 09:10:33.188568,4506.544363238895
571,personal,77038.85886743735,28.36399276878861,6,2024-07-25 09:10:33.188568,13922.69790252954
572,emergency,24962.642505508924,28.287586492388797,6,2023-11-14 09:10:33.188568,4510.36202585686
572,asset_financing,129780.72697557576,21.542204863455517,36,2023-06-15 09:10:33.188568,4925.701476392435
573,emergency,91817.46873975103,23.758362077876658,24,2023-10-14 09:10:33.188568,4843.423864334793
573,education,62024.57648269371,33.633598589501595,3,2023-05-25 09:10:33.188568,21844.48602512758
573,business,102123.2750356194,23.383813693206985,12,2024-08-01 09:10:33.188568,9626.308554529456
573,personal,83815.82338346835,22.6914643940003,3,2023-11-02 09:10:33.188568,29001.818456957633
573,personal,29977.37323874394,24.31539603631865,12,2023-11-15 09:10:33.188568,2839.225847772759
574,business,148658.53298746428,21.309564694841516,24,2024-12-09 09:10:33.189640,7661.53809646003
574,personal,247202.4075103853,15.269607637097415,6,2024-01-23 09:10:33.189640,43054.64956590092
574,business,165618.53229368932,33.327424064710925,36,2023-07-20 09:10:33.189640,7335.98351175229
575,education,113492.39228189694,16.130396463596693,24,2023-07-12 09:10:33.189640,5564.014243024219
575,asset_financing,64570.1697522169,35.08746371361902,12,2024-06-08 09:10:33.189640,6457.44237977119
575,asset_financing,114953.42971122438,27.10451862309452,3,2023-11-30 09:10:33.189640,40061.67272562229
576,business,101797.64912008193,29.40230445354362,36,2023-03-12 09:10:33.189640,4288.212799716124
576,asset_financing,120077.98141635623,25.094603146251615,3,2024-01-22 09:10:33.189640,41711.60277000228
576,asset_financing,111357.76181797545,21.977621959761297,24,2024-07-29 09:10:33.189640,5775.8046567697265
576,education,65527.241398760576,27.544064546899822,12,2023-11-08 09:10:33.189640,6309.163335887649
576,education,87770.0052503129,20.32912862289065,3,2024-04-19 09:10:33.189640,30253.489915773105
576,emergency,53359.15990882465,18.56903801214822,24,2024-10-10 09:10:33.190645,2678.6021725148203
577,emergency,335878.1258473636,30.00147177946433,12,2025-01-12 09:10:33.190645,32744.03666688661
578,education,63619.320692132846,17.11345322442085,3,2024-02-04 09:10:33.190645,21814.15420428438
578,personal,73637.66032675502,29.12297665041706,12,2024-03-05 09:10:33.190645,7146.994172532759
578,emergency,42122.011798286694,23.305988416908317,3,2023-10-09 09:10:33.190645,14589.553479707649
578,emergency,74499.40024860631,26.677837091505626,12,2023-11-10 09:10:33.190645,7141.533285439628
578,education,42150.545218764484,12.989233102840789,12,2023-05-08 09:10:33.190645,3764.5589506776714
578,asset_financing,36299.45593965097,20.651112699582132,24,2024-05-30 09:10:33.190645,1859.0565664073097
579,personal,60615.82691812841,29.117256121850524,24,2023-03-27 09:10:33.190645,3361.7195973303387
579,education,170229.8896030882,27.7816393388307,12,2024-02-27 09:10:33.190645,16410.023045887025
579,business,152430.53902821877,31.701831217694785,24,2023-12-21 09:10:33.190645,8656.920981089337
580,education,159586.20876896678,31.695057442056882,12,2024-04-14 09:10:33.191649,15690.962355057125
581,business,199331.4512387604,22.017291064813115,6,2025-01-16 09:10:33.191649,35387.640355532065
581,personal,200130.47158832598,21.34483224915361,12,2024-10-09 09:10:33.191649,18668.040532278785
581,personal,50421.40591940252,16.57942779471137,36,2024-12-07 09:10:33.191649,1787.124567436241
581,personal,81620.07166799814,30.87717447276025,24,2024-02-01 09:10:33.191649,4600.542721669162
583,emergency,106492.64713495191,25.919087532842667,6,2024-10-06 09:10:33.191649,19114.42162264137
583,personal,75391.3797832077,18.001362204243677,24,2023-06-09 09:10:33.191649,3763.8965537142262
584,personal,117634.27948882524,15.409478626633494,6,2024-08-14 09:10:33.191649,20496.246958331678
585,emergency,148582.07714443363,16.83000874922807,24,2024-01-12 09:10:33.192652,7334.103836763501
585,personal,208558.44554879048,22.452120658878222,12,2024-10-15 09:10:33.192652,19565.307861346584
585,emergency,184271.52948096197,29.796414055847766,12,2024-04-09 09:10:33.192652,17945.653792584737
585,personal,230718.81233556897,19.9291424239113,6,2023-11-11 09:10:33.192652,40718.96253360387
586,asset_financing,156273.35546461729,20.760607296931752,3,2025-01-19 09:10:33.192652,53903.828694070864
587,asset_financing,54878.171416723366,17.83204593909086,12,2023-12-26 09:10:33.192652,5026.844907288634
587,education,36202.44819135816,28.992570815949883,3,2023-03-14 09:10:33.192652,12655.234793159847
587,education,158579.4268910636,31.805158698044234,36,2024-06-26 09:10:33.192652,6889.692209141022
588,business,42932.651654913985,19.992941648721462,3,2024-08-26 09:10:33.192652,14790.37135034668
588,personal,141198.95763455136,35.26197933174021,3,2023-09-09 09:10:33.193659,49859.10478905571
588,personal,102441.2905925923,35.35145713008732,6,2025-01-02 09:10:33.193659,18876.546303747917
588,education,131228.5640549833,26.644285829679404,3,2024-08-03 09:10:33.193659,45699.568240658955
588,asset_financing,130384.09498063498,17.695624900893385,24,2024-04-20 09:10:33.193659,6490.14979467525
589,emergency,95909.28105088254,25.423244929843847,12,2024-02-01 09:10:33.193659,9135.331303246303
590,asset_financing,59399.16567896259,19.7666272664177,12,2023-05-10 09:10:33.193659,5495.7801344426
590,emergency,34902.06088474329,15.6660103600228,36,2024-02-24 09:10:33.193659,1221.3056277966034
591,business,113551.72646190142,22.94270845844787,36,2023-05-02 09:10:33.193659,4392.165719045825
591,business,223667.03609049946,15.69639180898479,12,2023-10-10 09:10:33.193659,20261.380931412703
591,personal,204441.56712084866,13.158525286991555,6,2023-08-20 09:10:33.193659,35393.189875789736
592,personal,191161.23176996116,16.037126456021042,36,2024-09-05 09:10:33.194665,6724.166139420319
592,education,73905.03280613868,20.85318051734134,3,2023-08-13 09:10:33.194665,25496.124874290617
592,business,242684.61607623403,26.955536816062967,3,2024-02-21 09:10:33.194665,84556.05535482251
592,education,136875.3111082519,33.848312311407724,24,2023-11-20 09:10:33.194665,7926.825476755768
592,education,186172.5476810376,29.945769255400606,36,2023-03-14 09:10:33.194665,7897.789283421178
594,emergency,223067.68388050582,27.062876975584942,6,2024-04-26 09:10:33.194665,40167.05088601109
595,asset_financing,41646.19184168093,29.0623112819492,12,2023-09-07 09:10:33.194665,4040.782918851432
596,personal,25760.422724315114,17.16529548639309,3,2023-09-24 09:10:33.194665,8833.629052726457
596,emergency,56767.92319322515,30.397375064802077,36,2023-07-08 09:10:33.194665,2422.2600034707266
597,personal,101523.48481613807,25.345376044595078,36,2024-11-13 09:10:33.195673,4055.12400009298
598,emergency,55909.0858923984,17.373748845923533,24,2023-04-20 09:10:33.195673,2774.3227098614034
598,emergency,87952.58044625631,22.374510906916047,6,2024-10-18 09:10:33.195673,15630.103296190078
599,asset_financing,77037.22267487795,13.03506691725189,24,2024-04-06 09:10:33.195673,3663.758993946147
600,asset_financing,266064.9675033957,19.935190916629008,12,2024-09-01 09:10:33.195673,24638.54487832192
600,asset_financing,203790.4802731647,31.66843004904171,24,2024-07-06 09:10:33.195673,11570.250363729947
602,asset_financing,58297.7772614293,32.770305721984464,12,2023-09-20 09:10:33.195673,5763.0183229832855
603,education,82331.54589509066,29.999687625119407,24,2023-09-10 09:10:33.195673,4603.3756971746725
603,business,76679.16837316556,12.480564828472957,6,2024-08-30 09:10:33.196677,13249.080301493024
605,emergency,375713.8066152231,32.407169677723004,36,2023-07-31 09:10:33.196677,16449.021899699772
605,education,260472.81516043682,19.123204921244135,24,2024-03-19 09:10:33.196677,13145.671430475226
606,personal,84860.71505011273,21.09233915641332,3,2024-12-04 09:10:33.196677,29287.07524769603
606,business,60494.04314516812,15.86510915905632,36,2023-07-25 09:10:33.196677,2122.7646141497826
606,emergency,35225.856289938965,27.02031998521464,12,2023-02-27 09:10:33.196677,3382.644449283293
607,business,95178.21481313785,13.36091163288112,36,2023-09-23 09:10:33.196677,3223.5007542458425
607,personal,48012.27802136451,33.870147644022914,6,2024-12-13 09:10:33.196677,8810.87904691233
607,asset_financing,99784.28623614808,33.380567148663324,12,2024-02-13 09:10:33.196677,9894.36049531872
608,business,250465.9960715025,16.146951645179115,24,2024-11-08 09:10:33.197684,12281.187952876051
608,emergency,110610.81160445896,35.09499700014209,6,2023-09-01 09:10:33.197684,20367.470098982987
608,emergency,206088.78044316932,24.592521890243457,36,2025-01-09 09:10:33.197684,8149.7052514166
608,emergency,128093.8529751436,35.026550297787956,3,2023-03-03 09:10:33.197684,45214.45572971092
609,personal,105064.98237133623,34.68282017622111,24,2023-07-22 09:10:33.197684,6130.691287810405
609,personal,64354.98564292143,35.82215702241227,36,2024-08-11 09:10:33.197684,2941.187738105173
609,personal,98598.27829707188,25.659397690902438,36,2024-10-06 09:10:33.197684,3954.7180658102766
610,business,103318.03962086755,29.15545661115066,3,2024-05-25 09:10:33.197684,36126.227853157616
610,asset_financing,96247.02803980849,22.144486452195846,6,2024-05-22 09:10:33.197684,17093.024187553016
610,personal,36441.02812045055,17.16054166454843,36,2024-11-05 09:10:33.197684,1302.1355145625337
611,education,111808.60856198287,28.9268069769435,24,2024-04-04 09:10:33.197684,6189.93527902204
612,personal,120567.77935398232,22.54675735903009,6,2024-11-24 09:10:33.198687,21436.57461393622
612,asset_financing,114840.0045166805,31.168496902328698,24,2024-02-13 09:10:33.198687,6490.304638750401
613,emergency,144585.84199723587,15.200448162086722,24,2023-10-09 09:10:33.198687,7024.26042669171
613,education,47428.080181882666,15.977976369322917,36,2023-04-07 09:10:33.198687,1666.91493673391
613,business,176274.69926415215,29.468019901904917,6,2023-11-21 09:10:33.198687,31955.2347227567
614,personal,205971.11238878375,16.690142079320374,6,2024-07-16 09:10:33.198687,36018.849575079155
614,emergency,55319.94557040198,33.30763475915997,12,2024-06-23 09:10:33.198687,5483.385274246908
615,emergency,107145.18019198735,25.26792854621759,36,2023-12-15 09:10:33.198687,4275.271306413639
615,personal,230326.3502561096,32.557636715757575,36,2023-04-15 09:10:33.198687,10103.15265438673
616,education,87439.8093103936,30.65186870893428,6,2024-03-19 09:10:33.199691,15903.547361645224
617,business,29372.50611520288,26.54864489817937,6,2024-05-26 09:10:33.199691,5281.397754931289
617,personal,116108.60517096732,30.05935418245824,6,2023-11-15 09:10:33.199691,21083.00101392132
617,education,65915.92278449045,20.13810271830432,3,2023-11-22 09:10:33.199691,22713.521568672608
617,asset_financing,33804.89651828366,35.44402236432454,36,2023-03-08 09:10:33.199691,1537.7068261475374
618,education,76814.90164214523,35.99125501021065,36,2024-07-05 09:10:33.199691,3518.0313712275806
618,asset_financing,122546.36648014259,29.97402337148447,36,2024-03-31 09:10:33.199691,5200.543056326214
618,business,45300.66385962375,24.05766704352304,12,2025-01-16 09:10:33.199691,4284.876828345499
619,emergency,106163.97039246453,33.53958923509019,6,2024-08-21 09:10:33.199691,19464.63211167591
619,asset_financing,249402.7654305318,21.044543591618613,12,2023-04-25 09:10:33.199691,23228.164771427415
620,emergency,94849.15585413002,30.327528780557277,3,2023-12-16 09:10:33.200705,33227.75736482449
621,business,343040.9966336643,13.533871702779386,12,2023-05-16 09:10:33.200705,30725.47628031199
621,education,150433.8817633243,26.30224349080161,36,2023-09-07 09:10:33.200705,6085.321084702113
622,education,27400.59265137744,27.25097231085336,36,2024-09-30 09:10:33.200705,1122.3276579386752
623,business,199434.13309037453,21.791795603270085,24,2024-09-25 09:10:33.200705,10325.78096012934
624,asset_financing,115655.03671379949,35.261774580885586,36,2023-12-23 09:10:33.200705,5248.925089676628
624,asset_financing,169575.19064595384,25.17484179258785,3,2024-05-07 09:10:33.200705,58913.15855149286
624,asset_financing,328057.74542784883,30.527146424397202,6,2024-01-31 09:10:33.200705,59646.40503655292
625,emergency,40211.82442772688,15.175933346882193,6,2024-01-05 09:10:33.201709,7001.7274439395915
625,business,144197.1212677075,23.837843902402735,36,2023-10-24 09:10:33.201709,5644.994607342667
626,emergency,125913.33742583382,31.537605742830404,6,2024-03-19 09:10:33.201709,22957.61948805678
626,personal,74757.07086554692,28.150027782887435,6,2023-10-07 09:10:33.201709,13502.250986116906
627,business,62469.6656693295,13.580211948207712,3,2024-09-12 09:10:33.201709,21296.29604522676
627,business,35519.098223313275,29.750075752277972,12,2024-11-03 09:10:33.201709,3458.2897673414905
628,education,41017.90248169368,21.29498816820792,24,2023-10-11 09:10:33.201709,2113.67950229292
628,education,51155.488223644694,13.331614609629856,24,2024-11-20 09:10:33.201709,2440.0008253285678
628,business,60097.79448421293,32.531662912702984,6,2023-03-27 09:10:33.201709,10987.861150877592
629,business,191560.5412620567,15.068491629808694,3,2024-11-07 09:10:33.201709,65463.810971403895
629,emergency,217522.70525570548,27.749757437960607,24,2025-01-20 09:10:33.202713,11911.774581782536
629,asset_financing,99383.3762495953,32.21198472147319,12,2023-11-13 09:10:33.202713,9797.053742115406
631,business,93451.71815316704,26.87919099510801,24,2024-02-22 09:10:33.202713,5076.2040449667265
634,emergency,97285.79833340523,17.154087979801986,12,2023-08-09 09:10:33.202713,8880.042716820886
634,education,88610.52725373437,32.95076952981604,36,2023-10-15 09:10:33.202713,3906.2903530079616
634,education,81643.47267637857,22.100241321280038,36,2023-08-25 09:10:33.202713,3122.2366703253456
634,emergency,36581.904116460995,32.59942657216915,24,2023-12-06 09:10:33.202713,2094.6637181939104
636,education,80824.21082145511,20.147853961438628,12,2025-01-14 09:10:33.202713,7492.83135153985
638,personal,319282.59303981415,16.49165262237432,3,2024-02-29 09:10:33.203716,109366.1165373729
638,personal,376558.3670715743,21.68568941879043,6,2023-07-21 09:10:33.203716,66788.51007239481
638,emergency,248797.13396114815,27.86400717170047,36,2024-05-27 09:10:33.203716,10272.871408836812
639,emergency,67688.80918158274,16.670862103789563,3,2023-08-10 09:10:33.203716,23192.725397260183
639,personal,37198.09020595076,28.040656850817456,6,2024-03-23 09:10:33.203716,6716.480887982765
639,business,31444.493379542288,18.067413871159573,3,2023-07-02 09:10:33.203716,10798.692549413334
639,emergency,36509.48688929731,15.137436397614591,6,2023-12-13 09:10:33.203716,6356.37485151668
640,education,85272.37650949066,28.767767521949764,12,2023-04-20 09:10:33.203716,8261.35900150014
640,personal,62783.0001347171,15.309571721528016,6,2023-12-19 09:10:33.203716,10936.009671608415
640,education,41009.48192610194,34.76774778495756,12,2024-10-30 09:10:33.203716,4094.684297832925
640,education,85790.83299481751,35.84725076383061,12,2023-04-06 09:10:33.203716,8612.178334856086
641,asset_financing,37072.47482237816,34.177867327062465,24,2023-08-03 09:10:33.204811,2153.3833968170356
641,business,62942.61648574046,12.745479754152804,6,2024-06-24 09:10:33.204811,10883.84410578426
643,personal,33311.75073962394,14.24289390405307,12,2023-03-13 09:10:33.204811,2994.7744812363994
643,education,45089.85503452025,21.97707141959636,24,2025-01-13 09:10:33.204811,2338.6679607656492
643,emergency,95226.98849932266,18.415909160704246,24,2023-10-15 09:10:33.204811,4773.280556920638
645,personal,168442.95363870222,19.46800715451446,36,2024-03-10 09:10:33.204811,6214.378362099451
645,personal,143427.42118123508,12.554051533242484,36,2024-02-08 09:10:33.204811,4801.886509746313
645,business,126010.68627905055,15.171441076076654,6,2024-01-09 09:10:33.204811,21940.839458441165
646,personal,156268.00269919165,18.52716258667398,36,2024-04-29 09:10:33.204811,5690.873662692385
646,business,39746.74123068149,17.31383783503656,36,2024-08-29 09:10:33.205820,1423.2956358978345
647,asset_financing,83617.81813710056,33.87832527744658,12,2024-06-21 09:10:33.205820,8312.00538548053
648,asset_financing,131805.93916722725,31.659948002309513,24,2023-12-03 09:10:33.205820,7482.731582104654
648,personal,93334.73787173009,21.141242930610442,24,2024-01-18 09:10:33.205820,4802.543861450889
649,education,29983.618048834513,24.879093703243296,24,2023-05-14 09:10:33.205820,1598.452955951952
649,education,128206.57826584436,35.743998883878604,24,2023-12-14 09:10:33.205820,7552.880629019017
649,personal,120755.24670387477,35.26361287846408,12,2024-07-02 09:10:33.205820,12086.927519032191
649,education,76189.71842681499,24.77593446209046,6,2024-01-21 09:10:33.205820,13631.527768023565
649,education,106907.89997343071,17.027669345270393,24,2024-09-07 09:10:33.205820,5287.190077310986
650,emergency,89875.66369345457,20.905553635284754,24,2023-11-17 09:10:33.205820,4614.151225063981
650,asset_financing,20724.51299575839,32.052852030436,3,2024-11-10 09:10:33.206823,7280.457622530297
650,personal,61553.06320318712,30.6157112478248,12,2024-05-11 09:10:33.206823,6019.2886858722895
650,emergency,109150.0878004272,22.72767096339403,6,2023-10-04 09:10:33.206823,19416.44129692772
650,business,81759.60164273511,30.866415518584105,24,2023-05-11 09:10:33.206823,4607.952603206813
651,personal,46885.910774419244,23.262774674885794,24,2023-09-14 09:10:33.206823,2461.6911818250396
652,emergency,461258.5630791024,22.40508295577663,12,2024-07-02 09:10:33.206823,43261.184712596
652,asset_financing,215661.41515375808,13.14276546169324,24,2023-03-21 09:10:33.206823,10267.404489993432
653,business,224479.33465915063,19.89830112755423,3,2024-12-05 09:10:33.206823,77321.57986808574
654,emergency,283704.544669712,28.64320574313665,6,2024-04-02 09:10:33.206823,51311.95554519765
655,personal,131099.04835851517,27.211569749518674,6,2025-01-17 09:10:33.207830,23616.39364735622
655,education,74621.78828209183,14.17589012422412,6,2024-10-31 09:10:33.207830,12956.21986829214
655,business,125692.22576797154,26.58296582121453,24,2024-03-27 09:10:33.207830,6808.626354204341
